fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
11.7,2009-08-31 15:28:58 UTC,-73.984783,40.748368,-73.951678,40.773746,1
7.3,2010-06-15 13:56:08 UTC,-73.983783,40.721812,-74.006715,40.730107,1
14,2012-09-25 15:32:15 UTC,-73.99688,40.7527,-73.973993,40.751971,1
15,2012-11-26 00:07:46 UTC,-73.995449,40.739219,-73.946887,40.772472,1
11.3,2009-05-02 15:15:01 UTC,-73.947789,40.77461,-73.982978,40.734862,1
3.7,2009-08-26 00:55:00 UTC,-73.981043,40.764635,-73.971237,40.762152,6
8.5,2009-12-08 20:22:00 UTC,0,0,0,0,1
9.3,2010-02-27 16:15:33 UTC,-73.980622,40.741925,-73.986203,40.761092,1
16,2013-09-19 23:06:00 UTC,-73.99673,40.723335,-73.97542,40.687157,1
6.9,2010-05-31 18:05:00 UTC,-73.991633,40.75044,-73.985928,40.736168,3
10.5,2011-02-01 22:08:46 UTC,-73.999723,40.720026,-74.000169,40.761605,1
7,2012-10-19 21:15:51 UTC,-74.001292,40.730911,-73.986262,40.740074,1
16,2014-03-19 10:27:14 UTC,-73.974101,40.762199,-73.959819,40.808427,1
8.5,2014-11-06 07:32:30 UTC,-73.975297,40.752142,-73.994269,40.745782,1
6.1,2009-02-21 19:14:00 UTC,-73.988593,40.736453,-73.99073,40.724448,1
9.7,2011-05-29 00:41:48 UTC,-73.975234,40.735181,-74.003076,40.723692,2
5.3,2010-03-31 19:31:44 UTC,-73.979694,40.766071,-73.991063,40.76084,1
6,2014-04-19 10:36:00 UTC,-73.979522,40.746935,-73.961217,40.76362,1
33.7,2011-06-15 14:17:02 UTC,-73.782043,40.644819,-73.916548,40.783537,1
6.1,2012-03-07 07:33:00 UTC,-73.945585,40.773702,-73.961322,40.780182,1
5.5,2013-04-21 01:28:56 UTC,-73.991028,40.719547,-73.988395,40.724223,2
9.5,2014-02-21 22:20:00 UTC,-73.98133,40.729117,-73.985157,40.747677,1
9.3,2012-07-20 17:27:00 UTC,-73.99409,40.720467,-73.96466,40.710402,5
26.5,2012-09-14 18:04:00 UTC,-73.968415,40.761645,-74.013407,40.714957,1
8.9,2010-01-13 18:20:56 UTC,-73.985899,40.740687,-73.978097,40.764877,1
11.3,2011-01-12 08:27:00 UTC,-73.983592,40.753113,-73.997537,40.713492,1
3,2012-11-16 12:40:56 UTC,-73.984897,40.779197,-73.986386,40.777571,1
7.5,2013-12-17 01:37:54 UTC,-73.997164,40.76282,-73.983096,40.763012,2
9,2015-01-19 23:26:36 UTC,-73.99240875,40.74263382,-73.991539,40.72367477,1
12.5,2015-05-28 15:06:11 UTC,-73.98175049,40.77347946,-73.97236633,40.76367188,3
40.1,2009-11-01 06:36:00 UTC,-74.00175,40.729453,-73.790315,40.646767,3
6.5,2012-06-09 10:03:56 UTC,-73.949508,40.802487,-73.964564,40.807002,1
9.5,2013-02-04 18:35:58 UTC,-73.972572,40.764768,-73.990362,40.775392,1
8.5,2013-12-07 00:32:00 UTC,-73.984695,40.767487,-73.96323,40.77432,3
29.6,2009-06-14 21:28:00 UTC,-73.994528,40.760067,-73.899122,40.896535,1
9.5,2014-01-27 12:45:32 UTC,-73.972421,40.745178,-73.977099,40.764409,1
14,2013-10-18 21:20:00 UTC,-74.005747,40.736547,-73.973307,40.755912,1
10.1,2010-06-15 21:55:00 UTC,-73.98136,40.763382,-73.960675,40.768807,1
13.7,2010-09-01 15:33:42 UTC,-73.99004,40.757154,-74.009117,40.740486,1
,2015-02-18 08:09:48 UTC,-73.96006775,40.77046967,-73.86563873,40.77091217,1
4.5,2011-04-17 20:36:00 UTC,-73.988202,40.73548,-73.998517,40.735527,1
6,2013-07-15 11:21:17 UTC,-73.979731,40.765825,-73.979731,40.765825,3
11,2014-03-24 20:29:00 UTC,-73.98442,40.76023,-73.99426,40.73891,1
7.7,2011-12-16 19:42:23 UTC,-73.97581,40.753595,-73.990966,40.750516,3
11,2013-03-12 08:24:49 UTC,-73.982517,40.735492,-73.986892,40.753567,1
14.5,2013-06-18 08:33:59 UTC,-73.964276,40.773864,-73.993593,40.751287,1
7.5,2013-03-25 00:22:00 UTC,-73.992817,40.730782,-74.011285,40.708495,1
8.5,2014-05-03 16:09:01 UTC,-74.006981,40.73569,-74.003661,40.717849,2
8.5,2015-04-06 18:52:56 UTC,0,0,0,0,1
8.9,2009-02-13 20:48:00 UTC,-73.984262,40.720748,-74.00871,40.718382,2
4.9,2010-05-27 19:28:17 UTC,-73.972697,40.785676,-73.980519,40.783647,1
4.5,2010-06-15 09:16:00 UTC,-73.998475,40.735117,-73.988998,40.737417,2
11.3,2010-02-27 18:30:56 UTC,-73.95325,40.782643,-73.988928,40.744197,1
6.5,2010-05-17 08:41:00 UTC,-73.971617,40.746608,-73.974953,40.756922,1
30.1,2011-05-25 11:16:00 UTC,-74.012835,40.717527,-73.885297,40.772762,1
4.5,2013-07-28 20:38:56 UTC,-73.981005,40.74435,-73.99105,40.737352,1
30.5,2013-10-27 21:18:00 UTC,-73.782455,40.644567,-73.922912,40.69345,2
6,2014-03-07 12:23:14 UTC,-73.95373,40.766828,-73.955922,40.776029,1
5.3,2009-11-04 19:14:00 UTC,-74.002195,40.724563,-74.010182,40.71431,5
6.9,2011-11-25 08:42:01 UTC,-73.978595,40.744825,-73.989397,40.730232,1
13.5,2012-11-15 04:50:00 UTC,-73.953712,40.806707,-73.987473,40.76871,1
4,2013-01-24 10:15:00 UTC,-73.976085,40.755877,-73.979065,40.750322,6
6,2014-05-08 10:12:00 UTC,-73.9684,40.799502,-73.966002,40.790517,1
7.3,2010-02-14 23:34:55 UTC,-73.98877,40.739945,-74.001808,40.71704,2
18.9,2010-06-09 21:48:37 UTC,-73.993281,40.751909,-73.949242,40.707541,1
5.3,2010-12-02 08:21:00 UTC,-73.994128,40.732502,-73.999568,40.743797,2
11.7,2011-02-14 07:48:00 UTC,-73.951493,40.769965,-73.988053,40.741118,5
5.7,2012-04-14 14:45:00 UTC,-73.984325,40.76851,-73.98847,40.75557,1
8,2013-01-16 06:54:28 UTC,-73.982156,40.761958,-73.996783,40.737363,1
21.7,2010-10-04 18:09:44 UTC,-73.969821,40.763169,-74.017922,40.709488,1
9.7,2011-10-24 08:30:40 UTC,-73.967337,40.752633,-73.992358,40.737817,3
6.1,2009-11-13 06:59:00 UTC,-73.980057,40.743047,-73.972248,40.760723,4
8.1,2010-04-11 03:07:00 UTC,-74.00478,40.721455,-73.982672,40.727192,2
7,2013-03-12 19:02:00 UTC,-73.976162,40.76579,-73.976162,40.76579,1
5.5,2014-02-01 22:03:00 UTC,-73.776982,40.64628,-73.982932,40.741212,5
10,2015-02-14 12:53:28 UTC,-73.9751358,40.757061,-73.98903656,40.74513245,1
13.7,2010-06-10 21:43:00 UTC,-73.976082,40.78797,-73.970347,40.752907,1
4.9,2011-12-16 01:34:00 UTC,-73.844307,40.721327,-73.85905,40.718952,5
10.5,2012-06-17 07:13:32 UTC,-73.997586,40.713978,-73.991246,40.755103,1
6.5,2015-05-16 06:58:42 UTC,-73.92519379,40.76192093,-73.9108429,40.7760582,2
7.7,2009-07-11 16:28:00 UTC,-73.976533,40.788127,-73.95725,40.801723,1
9.5,2014-04-22 23:42:00 UTC,-73.993752,40.727565,-73.994677,40.751785,1
2.5,2013-04-11 08:10:15 UTC,-73.975013,40.782961,-73.975076,40.782875,1
6,2014-07-22 17:27:00 UTC,-73.952168,40.784422,-73.95013,40.773792,1
11,2015-02-12 19:35:42 UTC,-73.99017334,40.75672913,-73.98052216,40.75418854,2
8.9,2012-08-01 14:09:00 UTC,-73.95369,40.790795,-73.972417,40.758222,1
8.5,2014-06-08 16:28:28 UTC,-73.98824,40.779207,-73.982298,40.760043,2
14.1,2011-04-22 21:38:00 UTC,-73.985968,40.730215,-74.014867,40.709537,4
6.5,2013-03-13 15:35:00 UTC,-74.007497,40.725012,-73.994472,40.724792,4
15,2013-07-03 20:53:26 UTC,-73.99452,40.75888,-73.989239,40.722981,1
5.5,2014-07-15 19:19:00 UTC,-73.984005,40.746957,-73.98867,40.747695,1
10.5,2012-10-16 22:09:00 UTC,-73.98859,40.75887,-73.958997,40.763812,1
18.1,2012-04-07 19:15:12 UTC,0,0,0,0,1
7.5,2013-03-02 13:08:00 UTC,-73.977932,40.745982,-73.98239,40.756477,1
15.5,2014-02-28 22:01:00 UTC,-73.989265,40.716702,-73.929697,40.68626,6
2.5,2009-05-02 19:01:01 UTC,-73.137393,41.366138,-73.99651,40.74532,2
6.9,2009-07-22 13:12:00 UTC,-74.015492,40.714192,-74.011533,40.70296,2
3,2013-09-04 12:48:00 UTC,-73.958852,40.775072,-73.959308,40.774472,5
16,2014-09-27 23:31:43 UTC,-73.991825,40.726758,-73.955371,40.768901,1
8,2014-11-29 22:01:00 UTC,-73.977162,40.751877,-73.99729,40.756222,1
7.7,2009-09-14 17:30:00 UTC,-73.961683,40.779948,-73.98197,40.762782,1
6.9,2010-02-24 13:59:16 UTC,-73.97551,40.789909,-73.989611,40.773093,1
6,2013-10-27 16:38:00 UTC,-73.959955,40.770607,-73.974957,40.787795,1
17.7,2009-11-30 21:11:00 UTC,-73.966788,40.75739,-73.997777,40.687447,2
4.1,2012-01-19 23:04:33 UTC,-73.971604,40.761766,-73.981405,40.765786,1
10.1,2012-07-11 09:45:20 UTC,-73.95918,40.781,-73.981147,40.754863,1
17,2013-06-12 17:46:00 UTC,-73.988547,40.778222,-73.98224,40.751852,3
11.5,2013-10-18 07:32:00 UTC,-74.002415,40.739737,-73.973685,40.764052,2
30,2014-12-18 11:21:00 UTC,-74.007055,40.712187,-73.980282,40.762405,1
9.3,2009-03-23 11:13:50 UTC,-73.990844,40.742963,-73.969625,40.762815,1
8.1,2010-03-09 08:02:00 UTC,-73.964327,40.770475,-73.978285,40.752188,2
9.7,2012-06-01 09:47:00 UTC,-73.995812,40.76782,-73.975052,40.764372,1
17,2012-09-22 16:23:39 UTC,-74.015313,40.709646,-73.989274,40.758098,4
5.7,2012-02-16 12:47:00 UTC,-73.981807,40.762815,-73.973452,40.757988,1
12.5,2013-03-29 13:32:52 UTC,-73.950314,40.779612,-73.976214,40.760125,1
6.1,2011-02-05 22:15:00 UTC,0,0,0,0,5
18.9,2011-09-29 13:31:21 UTC,-73.962577,40.775528,-74.009975,40.721113,1
13.3,2012-05-11 16:15:07 UTC,-73.959043,40.809684,-73.951591,40.769948,1
21.5,2013-03-05 21:57:19 UTC,-73.989892,40.738987,-73.976941,40.668476,1
18,2013-06-27 11:50:00 UTC,-73.984923,40.754005,-73.962613,40.804837,6
65.5,2014-07-31 14:49:37 UTC,-73.990904,40.760694,-74.177083,40.694982,1
18.1,2009-10-02 07:02:00 UTC,-73.97886,40.7876,-74.013393,40.702305,1
4,2013-07-11 03:46:05 UTC,-73.985538,40.727177,-73.976432,40.728763,1
,2010-05-01 14:35:52 UTC,-74.012721,40.708011,-74.003275,40.732985,1
12,2013-03-23 01:38:00 UTC,-73.994535,40.727872,-74.007302,40.737007,6
3.5,2013-08-21 12:11:00 UTC,-73.990905,40.734562,-73.990905,40.731527,1
15.5,2015-06-06 14:56:44 UTC,-73.94863129,40.78218079,-73.9834137,40.73442078,1
6,2012-09-11 18:10:00 UTC,-73.94953,40.78493,-73.955102,40.779287,5
18.35,2009-01-13 04:41:28 UTC,-73.945821,40.788709,-73.907936,40.816393,1
7.7,2012-03-04 23:08:11 UTC,-73.981142,40.729315,-73.983327,40.748743,1
4.1,2012-05-08 18:27:00 UTC,-73.977698,40.746395,-73.974892,40.750265,5
5.5,2014-06-06 11:42:00 UTC,-73.960857,40.780895,-73.966152,40.789127,1
4.9,2010-05-04 17:48:32 UTC,-73.98389,40.758465,-73.990974,40.75099,1
26.27,2010-10-07 22:28:00 UTC,-73.865138,40.770337,-73.956188,40.766983,1
7.3,2011-07-12 16:25:25 UTC,-73.990405,40.771739,-73.990405,40.771739,1
10,2013-01-25 22:24:00 UTC,-73.933208,40.758397,-73.969643,40.763295,1
3.7,2009-05-04 13:09:00 UTC,-73.957857,40.768223,-73.961455,40.769343,1
4.9,2011-07-28 19:40:00 UTC,-73.96608,40.764937,-73.959403,40.777488,5
5.7,2011-12-03 22:51:46 UTC,-73.986072,40.752096,-73.993342,40.73637,1
28.1,2011-12-26 13:06:23 UTC,-73.992785,40.75684,-73.870816,40.774055,1
6.5,2013-05-08 17:06:16 UTC,-73.987344,40.73843,-74.002011,40.745085,1
9.7,2012-07-11 01:49:30 UTC,-73.981653,40.746995,-74.011586,40.70827,1
6.5,2014-02-16 16:13:43 UTC,-73.95888,40.768313,-73.966776,40.761231,1
5.7,2009-01-25 15:44:07 UTC,-74.006231,40.712053,-74.000033,40.717748,1
8.5,2010-12-18 22:01:00 UTC,-73.991813,40.744737,-73.993162,40.719555,1
16.9,2012-05-13 03:56:00 UTC,-73.956965,40.718332,-73.991272,40.667387,2
13.3,2012-06-11 01:22:11 UTC,-73.988037,40.759372,-73.928647,40.760305,1
18.5,2013-09-21 17:14:00 UTC,-73.988727,40.737457,-74.011315,40.702322,1
4.9,2011-07-23 00:07:22 UTC,-73.992422,40.724338,-73.98249,40.729604,1
12.9,2012-05-11 22:07:43 UTC,-73.982236,40.75682,-73.982447,40.722452,1
23,2013-04-28 01:47:00 UTC,-74.001322,40.736387,-73.956803,40.71675,1
4,2014-06-22 21:19:27 UTC,-73.94756,40.779364,-73.950234,40.773014,1
32.4,2010-04-29 13:31:00 UTC,-73.984328,40.759272,-73.870532,40.773767,1
14.5,2010-08-20 15:00:00 UTC,-73.985325,40.734987,-73.951205,40.779352,1
6.5,2012-12-22 21:50:32 UTC,-73.952654,40.778048,-73.966653,40.772787,2
8.5,2014-05-26 13:35:00 UTC,-74.005277,40.7278,-73.990513,40.740322,1
8.9,2010-11-21 01:32:14 UTC,-74.00724,40.746434,-73.980264,40.742688,2
17.3,2011-05-01 01:38:19 UTC,-73.977696,40.725712,-73.959617,40.678468,1
4.5,2012-01-13 13:20:31 UTC,-73.907468,40.773861,-73.913993,40.776775,1
7.5,2012-12-12 07:06:13 UTC,-73.99131,40.749765,-73.982617,40.758072,
6,2015-03-10 12:20:37 UTC,-74.00527191,40.72867584,-73.99985504,40.7181282,1
2.5,2009-10-07 16:47:00 UTC,-73.942155,40.754268,-73.942197,40.75423,1
30.1,2011-10-09 13:18:00 UTC,-73.789722,40.646642,-73.965182,40.681202,1
7,2013-02-14 21:25:00 UTC,-73.983642,40.763067,-73.968537,40.758892,1
6.1,2009-10-21 17:17:34 UTC,-73.968903,40.764811,-73.976265,40.775665,1
4.5,2011-05-02 22:39:00 UTC,-73.991445,40.731617,-73.99381,40.72075,5
4.5,2011-11-01 02:19:34 UTC,-73.9963,40.7536,-73.9988,40.7611,1
8.9,2010-07-28 07:55:24 UTC,-73.95895,40.768178,-73.989289,40.762854,1
9.7,2011-02-10 17:36:00 UTC,-73.976255,40.756637,-73.955352,40.775623,1
3.3,2011-05-17 13:28:48 UTC,-73.987028,40.760369,-73.991061,40.761904,1
5,2012-11-04 20:27:52 UTC,-73.978386,40.78584,-73.970117,40.788993,1
20,2012-11-28 09:00:00 UTC,-74.016595,40.710427,-73.977585,40.745578,1
13.3,2009-04-09 12:51:36 UTC,-73.986224,40.760701,-73.946097,40.773328,1
45,2011-04-18 05:39:00 UTC,-74.003002,40.733282,-73.776453,40.645183,1
8.1,2012-07-07 14:10:14 UTC,-73.974836,40.741899,-73.96767,40.767695,1
57.33,2013-08-17 07:30:00 UTC,-73.789837,40.646892,-73.976588,40.746407,1
8,2015-06-06 18:02:30 UTC,-73.99001312,40.76252747,-73.97246552,40.78102493,1
5.3,2012-04-08 13:42:13 UTC,-73.99202,40.731651,-74.003277,40.731583,1
7.7,2009-02-02 14:07:27 UTC,-73.965228,40.775026,-73.974225,40.756811,1
21.3,2009-11-20 11:25:00 UTC,-73.988802,40.73403,-73.95802,40.811217,1
12.5,2010-02-01 00:51:20 UTC,-73.988663,40.774288,-73.990555,40.724851,2
6.5,2010-08-11 19:51:25 UTC,-73.972425,40.762292,-73.969537,40.753252,1
15.3,2011-08-06 05:59:00 UTC,-74.005182,40.721752,-73.956608,40.762995,3
7.5,2012-11-24 03:01:12 UTC,-73.971333,40.794395,-73.952019,40.784506,1
13.3,2009-12-22 09:45:00 UTC,-73.949965,40.770993,-73.988955,40.744182,1
2.5,2012-08-27 15:24:00 UTC,-73.950282,40.701282,-73.950282,40.701282,1
12.5,2009-01-30 08:47:51 UTC,-73.980498,40.785634,-73.974474,40.75516,2
4.5,2009-07-03 10:14:00 UTC,-73.995765,40.761483,-73.99493,40.755202,1
7.3,2010-04-26 20:04:35 UTC,-73.983576,40.738127,-73.962067,40.759527,2
3.7,2011-09-23 15:56:49 UTC,-73.99562,40.760353,-73.987361,40.761205,1
8.1,2012-04-21 20:37:00 UTC,0,0,0,0,1
7.5,2013-01-14 11:39:16 UTC,-73.974527,40.761623,-73.988512,40.743423,2
4.9,2010-02-16 09:09:00 UTC,-73.989922,40.75646,-73.981572,40.76056,1
6.9,2011-08-06 16:00:00 UTC,-73.986198,40.756528,-73.977292,40.757508,2
7.3,2011-11-19 22:11:20 UTC,0,0,0,0,2
6.1,2012-04-02 17:57:00 UTC,-73.974485,40.761717,-73.984267,40.75854,5
4.5,2014-07-12 03:08:51 UTC,-73.997825,40.720659,-73.992079,40.727295,1
7,2014-12-14 03:01:00 UTC,-73.97826,40.76486,-73.98985,40.74666,6
4.5,2010-08-21 08:57:00 UTC,-73.981892,40.762673,-73.990177,40.751972,5
19.5,2014-01-17 23:03:49 UTC,-73.950478,40.779766,-74.004655,40.741598,1
16.9,2011-05-21 17:28:00 UTC,-73.987905,40.73501,-73.983513,40.772313,2
6,2014-08-06 13:07:00 UTC,-73.997752,40.72599,-73.99816,40.735422,
25.45,2009-05-05 13:46:00 UTC,-73.885295,40.773042,-73.973282,40.754568,1
4.9,2010-01-12 17:05:23 UTC,-73.967895,40.757202,-73.982284,40.762665,1
4.1,2010-05-21 20:25:01 UTC,-73.996811,40.752694,-74.004073,40.742751,2
8.5,2014-07-04 14:58:29 UTC,-73.999236,40.73391,-73.97608,40.744755,2
4.9,2011-03-01 13:13:00 UTC,-74.009315,40.703662,-74.00641,40.709555,1
45,2012-07-19 16:28:00 UTC,-73.789755,40.646727,-73.963507,40.765752,1
10.1,2009-12-20 19:19:00 UTC,-73.977675,40.749652,-74.007243,40.716963,1
8.5,2010-10-11 05:55:11 UTC,-73.913788,40.838981,-73.925051,40.806417,1
2.9,2011-05-10 16:19:00 UTC,-73.990973,40.752752,-73.988903,40.751863,2
13.7,2012-07-12 12:37:00 UTC,-74.002243,40.72421,-73.94505,40.687622,1
12,2014-04-03 15:00:00 UTC,-73.984835,40.779187,-73.995362,40.74974,3
36.33,2014-05-31 07:01:00 UTC,-73.986755,40.758377,-73.87088,40.774147,1
16,2015-02-24 10:56:15 UTC,-73.95469666,40.76712036,-73.98571777,40.75754166,5
6.5,2010-04-23 16:31:00 UTC,-74.008485,40.713712,-74.006675,40.73091,1
10.5,2011-05-20 19:07:21 UTC,-73.975387,40.73107,-73.994672,40.750503,1
8,2014-02-07 21:19:00 UTC,-73.99511,40.72319,-73.984833,40.736307,2
9.5,2015-06-04 06:44:57 UTC,-73.97748566,40.74669647,-73.95774841,40.76563644,2
8.5,2013-02-23 13:36:00 UTC,-73.982428,40.731452,-74.001382,40.726167,1
4.5,2014-12-09 13:36:00 UTC,-73.968542,40.786492,-73.961645,40.779952,1
6.1,2009-07-19 18:40:00 UTC,-73.978528,40.745153,-73.971662,40.761697,5
9.7,2009-08-03 10:01:15 UTC,-73.958556,40.783987,-73.982978,40.763452,1
15.3,2011-04-25 18:01:00 UTC,-73.95785,40.779515,-73.999995,40.727107,2
5.5,2012-10-25 03:59:00 UTC,-73.961392,40.714262,-73.944612,40.715847,1
5.3,2009-05-24 14:36:44 UTC,-73.982614,40.750427,-73.974796,40.762423,2
9.3,2010-04-20 17:02:00 UTC,-73.951448,40.777707,-73.977075,40.75501,1
8.9,2011-07-12 13:50:00 UTC,-73.973978,40.763697,-73.989432,40.758782,1
11.5,2013-10-14 08:01:52 UTC,-73.97856,40.764661,-73.966109,40.794873,2
10.5,2014-08-09 16:57:00 UTC,-73.97766,40.75184,-74.00533,40.74114,6
10.9,2012-06-11 18:15:15 UTC,-73.989185,40.774558,-73.947545,40.78447,1
8.5,2013-08-29 10:04:50 UTC,-73.986793,40.725552,-73.969352,40.749391,1
6,2014-07-17 19:58:00 UTC,-73.99637,40.746837,-73.99999,40.738057,5
8.5,2010-01-27 20:03:19 UTC,-73.96398,40.775214,-73.975765,40.787129,1
18.1,2012-03-04 22:32:59 UTC,0,0,0,0,1
7,2014-12-17 06:53:25 UTC,-73.975429,40.741357,-73.971739,40.760265,1
3.7,2009-05-13 01:35:26 UTC,-73.965872,40.758702,-73.972079,40.756883,1
5,2013-08-25 12:14:00 UTC,-73.996508,40.75311,-74.00394,40.743047,1
10.5,2014-10-31 14:14:47 UTC,-73.990815,40.734668,-74.005775,40.735934,1
6.9,2010-01-19 13:53:00 UTC,0,0,0,0,1
10.5,2012-03-12 09:05:42 UTC,-73.980644,40.773388,-73.995959,40.746788,2
20,2013-04-01 20:58:00 UTC,-73.982043,40.778255,-73.91885,40.747072,1
13.5,2014-05-16 01:10:23 UTC,-73.999784,40.72048,-73.978438,40.765026,2
9.5,2015-04-26 23:33:20 UTC,-73.93318939,40.70537949,-73.95604706,40.71249008,1
7.7,2009-06-16 08:21:40 UTC,-73.974049,40.731188,-73.981465,40.746388,1
9.3,2010-07-07 01:10:00 UTC,-74.014928,40.709818,-73.992352,40.754998,1
8.1,2011-01-26 19:09:05 UTC,-74.009272,40.713357,-74.006578,40.737358,1
6,2013-01-08 08:21:00 UTC,-74.002698,40.728447,-73.994332,40.736302,1
4.5,2013-06-05 21:19:40 UTC,-73.968656,40.762575,-73.97311,40.754957,1
15.3,2009-06-28 21:26:49 UTC,-73.991447,40.726881,-73.980886,40.780866,3
8.1,2010-01-19 18:15:00 UTC,-73.973425,40.757183,-73.983348,40.767827,1
4.1,2011-12-08 12:51:00 UTC,-73.971032,40.763843,-73.967635,40.762832,2
12.9,2012-06-25 18:59:37 UTC,-73.976683,40.790627,-73.980999,40.744571,1
23.5,2014-11-21 21:24:00 UTC,-74.00376,40.722702,-73.993085,40.662057,1
7.5,2015-01-17 19:04:31 UTC,-73.98249817,40.77501678,-73.99552917,40.76221466,1
8,2015-03-12 23:14:59 UTC,-73.99314117,40.72793961,-73.99661255,40.74452972,2
5.3,2009-05-29 19:06:00 UTC,-73.955625,40.764238,-73.966308,40.753183,1
11.5,2012-12-22 00:26:00 UTC,0,0,0,0,1
21.7,2010-05-09 01:13:00 UTC,-74.000703,40.762148,-73.921313,40.867885,4
8.1,2010-10-30 19:38:00 UTC,-73.977473,40.738133,-73.985265,40.754585,3
49.8,2011-07-10 19:25:00 UTC,-73.982183,40.731828,-73.782803,40.648822,5
13.3,2012-02-08 12:22:00 UTC,-74.009935,40.714542,-73.98934,40.767967,1
6.1,2012-02-28 15:45:00 UTC,-73.971615,40.757065,-73.969575,40.764625,
10.9,2012-05-05 03:06:00 UTC,-73.987947,40.737967,-73.958545,40.778205,1
6.5,2014-01-19 21:14:00 UTC,-73.998137,40.740645,-73.993415,40.752785,1
9,2015-01-11 22:30:55 UTC,-73.96630859,40.7672081,-73.99601746,40.76243973,2
5.3,2011-01-18 15:00:00 UTC,-73.962188,40.755573,-73.954437,40.765815,3
8.5,2014-03-26 01:43:13 UTC,-73.973747,40.753687,-73.950824,40.782816,1
5,2009-02-02 22:04:48 UTC,-73.983104,40.766881,-73.981986,40.777352,1
8.5,2009-09-25 23:15:57 UTC,-73.986097,40.726679,-73.964721,40.759122,1
8.5,2011-03-29 23:31:09 UTC,-73.978142,40.773448,-73.974744,40.748225,1
6.9,2011-07-25 09:10:29 UTC,-73.983767,40.749327,-73.986172,40.750486,2
6,2014-07-14 18:02:00 UTC,-73.992633,40.748995,-73.992683,40.73563,2
9,2014-11-13 09:44:53 UTC,-73.981894,40.767438,-73.973164,40.75753,1
12.9,2011-05-31 01:14:00 UTC,-73.918085,40.760142,-73.949613,40.777538,1
6.5,2011-11-29 16:41:00 UTC,-73.97697,40.78791,-73.979925,40.770898,2
4.5,2014-11-12 19:20:02 UTC,-74.000214,40.742603,-73.995137,40.75004,1
9,2015-05-11 22:39:53 UTC,-73.97537231,40.76111221,-73.99645996,40.73310852,1
9.7,2010-03-08 12:20:00 UTC,-73.989135,40.740477,-73.983063,40.76663,2
45,2012-08-06 15:41:10 UTC,-74.011287,40.708955,-73.786483,40.644463,2
6.5,2015-06-14 01:19:27 UTC,-73.96208954,40.71485519,-73.95465851,40.73012161,1
6.5,2011-05-11 16:10:35 UTC,-73.952747,40.786648,-73.963026,40.771998,1
3,2013-04-18 14:55:00 UTC,-73.980265,40.734597,-73.978797,40.736662,2
7,2015-06-04 12:33:28 UTC,-73.9552002,40.78018951,-73.97162628,40.78630066,1
5.3,2009-01-12 15:04:00 UTC,-74.000048,40.743668,-73.990493,40.739475,1
4.9,2011-06-02 12:50:52 UTC,-73.94491,40.775105,-73.956198,40.768004,1
6.5,2011-10-17 20:10:09 UTC,-73.981018,40.759194,-73.961722,40.772023,1
6.1,2010-03-02 04:36:55 UTC,-74.000301,40.728771,-73.983624,40.735064,2
10,2015-01-10 04:12:29 UTC,-73.98279572,40.74216843,-73.9551239,40.77735519,1
5.5,2015-06-26 06:54:20 UTC,-74.00888824,40.71392822,-73.99674988,40.72101974,1
46,2009-07-25 06:57:34 UTC,-73.980716,40.763313,-73.861754,40.768443,1
5.3,2010-01-21 00:29:04 UTC,-73.991915,40.726076,-74.00327,40.721479,1
16.5,2013-01-04 07:25:00 UTC,-73.950353,40.795747,-73.990837,40.751115,2
12,2013-03-31 22:05:22 UTC,-73.990944,40.74868,-73.960182,40.761865,2
17.5,2014-04-11 20:52:54 UTC,-73.961272,40.764931,-74.005657,40.737797,1
7.3,2009-02-05 18:27:00 UTC,-73.99062,40.757548,-73.998488,40.74021,5
22.5,2009-08-01 04:07:19 UTC,-73.955172,40.773108,-73.849178,40.736241,3
7.5,2014-07-27 15:25:00 UTC,-73.965075,40.774207,-73.976825,40.758802,1
6.5,2009-03-16 16:31:00 UTC,-73.882212,40.76408,-73.866675,40.767303,1
10.1,2009-05-29 20:53:34 UTC,-73.988296,40.742098,-73.989271,40.716735,1
9.5,2013-08-27 13:28:06 UTC,-73.979794,40.776106,-73.994266,40.749321,1
10.5,2011-01-30 00:23:17 UTC,-74.008914,40.713811,-73.99514,40.749962,2
12.5,2013-04-14 04:30:00 UTC,-73.958322,40.717297,-73.98868,40.716502,2
8.9,2009-01-24 15:58:53 UTC,-73.998126,40.723873,-74.006738,40.740645,1
4.9,2012-04-30 23:31:50 UTC,-74.002434,40.747076,-74.003075,40.733342,2
11.7,2012-07-09 09:26:00 UTC,-73.999803,40.734717,-73.978992,40.750105,1
10.1,2012-08-12 10:55:35 UTC,-73.959291,40.70898,-73.983348,40.730509,1
5,2014-05-22 11:43:33 UTC,-73.9665,40.756502,-73.972482,40.749203,1
12.5,2015-05-05 18:40:48 UTC,-73.99000549,40.74661255,-74.0064621,40.71021271,1
21.3,2009-05-15 22:52:15 UTC,-73.961126,40.775133,-73.881536,40.755337,1
8,2013-12-03 21:59:00 UTC,-73.992912,40.728527,-74.007923,40.740437,1
12.9,2009-09-14 20:42:20 UTC,-73.978376,40.766498,-73.980728,40.721558,1
